Code,Description,2015/16 AUD,2016/17 AUD,2017/18 AUD,2018/19 OB,2018/19 AB,2019/20 BY,2020/21 BY,2021/22 BY
WC034,Water: Consumption,233.36 ,247.36 ,252.32 ,287.28 ,287.28 ,306.43 ,330.94 ,357.42 
WC034,Sanitation,203.32 ,218.57 ,236.06 ,252.80 ,252.80 ,270.26 ,291.88 ,315.23 
WC034,Refuse removal,102.85 ,110.56 ,119.40 ,128.96 ,128.96 ,140.56 ,151.80 ,163.95 
WC034,Other,,,,,,,,
WC034,sub-total,"2,524.31 ","2,707.45 ","2,859.84 ","2,931.15 ","2,931.15 ","3,235.17 ","3,493.98 ","3,773.51 "
WC034,VAT on Services,305.13 ,326.27 ,341.28 ,392.94 ,392.94 ,427.22 ,461.40 ,498.31 
WC034,Total large household bill:,"2,829.44 ","3,033.72 ","3,201.12 ","3,324.09 ","3,324.09 ","3,662.39 ","3,955.38 ","4,271.82 "
WC034,% increase/-decrease,,7.22 ,5.52 ,3.84 ,,10.18 ,8.00 ,8.00 
WC034,Monthly Account for Household - Affordable Range,,,,,,,,
WC034,Rates and services charges:,,,,,,,,
WC034,Property rates,332.63 ,358.90 ,393.00 ,319.70 ,319.70 ,340.25 ,367.47 ,396.87 
WC034,Electricity: Basic levy,82.50 ,90.00 ,91.50 ,95.10 ,95.10 ,101.76 ,109.90 ,118.69 
WC034,Electricity: Consumption,535.20 ,572.50 ,612.60 ,629.60 ,629.60 ,711.89 ,764.89 ,830.35 
WC034,Water: Basic levy,44.78 ,48.36 ,64.00 ,71.68 ,71.68 ,80.28 ,86.70 ,93.64 
WC034,Water: Consumption,181.76 ,192.66 ,196.52 ,230.38 ,230.38 ,244.96 ,264.56 ,285.72 
WC034,Sanitation,203.32 ,218.57 ,236.06 ,252.80 ,252.80 ,270.26 ,291.88 ,315.23 
WC034,Refuse removal,102.85 ,110.56 ,119.40 ,128.96 ,128.96 ,140.56 ,151.80 ,163.95 
WC034,Other,,,,,,,,
WC034,sub-total,"1,483.04 ","1,591.55 ","1,713.08 ","1,728.22 ","1,728.22 ","1,889.96 ","2,037.20 ","2,204.45 "
WC034,VAT on Services,161.05 ,172.57 ,184.81 ,211.28 ,211.28 ,229.26 ,247.60 ,267.41 
WC034,Total large household bill:,"1,644.09 ","1,764.12 ","1,897.89 ","1,939.50 ","1,939.50 ","2,119.22 ","2,284.81 ","2,471.86 "
WC034,% increase/-decrease,,7.30 ,7.58 ,2.19 ,,9.27 ,7.81 ,8.19 
WC034,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC034,Rates and services charges:,,,,,,,,
WC034,Property rates,,,,,,,,
WC034,Electricity: Basic levy,,,,,,,,
WC034,Electricity: Consumption,300.00 ,315.00 ,327.00 ,348.00 ,348.00 ,393.48 ,424.96 ,458.96 
WC034,Water: Basic levy,,,,,,,,
WC034,Water: Consumption,130.16 ,137.96 ,138.78 ,141.56 ,141.56 ,151.09 ,163.18 ,176.23 
WC034,Sanitation,,,,,,,,
WC034,Refuse removal,,,,,,,,
WC034,Other,,,,,,,,
WC034,sub-total,430.16 ,452.96 ,465.78 ,489.56 ,489.56 ,544.57 ,588.14 ,635.19 
WC034,VAT on Services,60.22 ,63.41 ,65.21 ,73.43 ,73.43 ,80.61 ,87.06 ,94.02 
WC034,Total large household bill:,490.38 ,516.37 ,530.99 ,562.99 ,562.99 ,625.18 ,675.20 ,729.21 
WC034,% increase/-decrease,,5.30 ,2.83 ,6.03 ,,11.05 ,8.00 ,8.00 
DC3,Monthly Account for Household - Middle Income Range,,,,,,,,
DC3,Rates and services charges:,,,,,,,,
DC3,Property rates,,,,,,,,
DC3,Electricity: Basic levy,,,,,,,,
DC3,Electricity: Consumption,,,,,,,,
DC3,Water: Basic levy,,,,,,,,
DC3,Water: Consumption,,,,,,,,
DC3,Sanitation,,,,,,,,
DC3,Refuse removal,,,,,,,,
DC3,Other,,,,,,,,
DC3,sub-total,,,,,,,,
DC3,VAT on Services,,,,,,,,
DC3,Total large household bill:,,,,,,,,
DC3,% increase/-decrease,,,,,,,,
DC3,Monthly Account for Household - Affordable Range,,,,,,,,
DC3,Rates and services charges:,,,,,,,,
DC3,Property rates,,,,,,,,
DC3,Electricity: Basic levy,,,,,,,,
DC3,Electricity: Consumption,,,,,,,,
DC3,Water: Basic levy,,,,,,,,
DC3,Water: Consumption,,,,,,,,
DC3,Sanitation,,,,,,,,
DC3,Refuse removal,,,,,,,,
DC3,Other,,,,,,,,
DC3,sub-total,,,,,,,,
DC3,VAT on Services,,,,,,,,
DC3,Total large household bill:,,,,,,,,
DC3,% increase/-decrease,,,,,,,,
DC3,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
DC3,Rates and services charges:,,,,,,,,
DC3,Property rates,,,,,,,,
DC3,Electricity: Basic levy,,,,,,,,
DC3,Electricity: Consumption,,,,,,,,
DC3,Water: Basic levy,,,,,,,,
DC3,Water: Consumption,,,,,,,,
DC3,Sanitation,,,,,,,,
DC3,Refuse removal,,,,,,,,
DC3,Other,,,,,,,,
DC3,sub-total,,,,,,,,
DC3,VAT on Services,,,,,,,,
DC3,Total large household bill:,,,,,,,,
DC3,% increase/-decrease,,,,,,,,
WC041,Monthly Account for Household - Middle Income Range,,,,,,,,
WC041,Rates and services charges:,,,,,,,,
WC041,Property rates,,,,,,,,
WC041,Electricity: Basic levy,,,,,,,,
WC041,Electricity: Consumption,,,,,,,,
WC041,Water: Basic levy,,,,,,,,
WC041,Water: Consumption,,,,,,,,
WC041,Sanitation,,,,,,,,
WC041,Refuse removal,,,,,,,,
WC041,Other,,,,,,,,
WC041,sub-total,,,,,,,,
WC041,VAT on Services,,,,,,,,
WC041,Total large household bill:,,,,,,,,
WC041,% increase/-decrease,,,,,,,,
WC041,Monthly Account for Household - Affordable Range,,,,,,,,
WC041,Rates and services charges:,,,,,,,,
WC041,Property rates,,,,,,,,
WC041,Electricity: Basic levy,,,,,,,,
WC041,Electricity: Consumption,,,,,,,,
WC041,Water: Basic levy,,,,,,,,
WC041,Water: Consumption,,,,,,,,
WC041,Sanitation,,,,,,,,
WC041,Refuse removal,,,,,,,,
WC041,Other,,,,,,,,
WC041,sub-total,,,,,,,,
WC041,VAT on Services,,,,,,,,
WC041,Total large household bill:,,,,,,,,
WC041,% increase/-decrease,,,,,,,,
WC041,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC041,Rates and services charges:,,,,,,,,
WC041,Property rates,,,,,,,,
WC041,Electricity: Basic levy,,,,,,,,
WC041,Electricity: Consumption,,,,,,,,
WC041,Water: Basic levy,,,,,,,,
WC041,Water: Consumption,,,,,,,,
WC041,Sanitation,,,,,,,,
WC041,Refuse removal,,,,,,,,
WC041,Other,,,,,,,,
WC041,sub-total,,,,,,,,
WC041,VAT on Services,,,,,,,,
WC041,Total large household bill:,,,,,,,,
WC041,% increase/-decrease,,,,,,,,
WC042,Monthly Account for Household - Middle Income Range,,,,,,,,
WC042,Rates and services charges:,,,,,,,,
WC042,Property rates,333.18 ,356.53 ,385.07 ,415.89 ,415.89 ,453.32 ,489.59 ,528.75 
WC042,Electricity: Basic levy,352.20 ,379.20 ,381.00 ,403.80 ,403.80 ,442.20 ,477.58 ,515.78 
WC042,Electricity: Consumption,"1,349.00 ","1,428.75 ","1,477.30 ","1,578.25 ","1,578.25 ","1,784.15 ","1,926.88 ","2,081.03 "
WC042,Water: Basic levy,97.00 ,104.00 ,112.00 ,125.00 ,125.00 ,140.00 ,151.20 ,163.30 
WC042,Water: Consumption,171.75 ,183.75 ,198.45 ,222.30 ,222.30 ,248.85 ,268.76 ,290.26 
WC042,Sanitation,118.00 ,125.00 ,135.00 ,146.00 ,146.00 ,159.00 ,171.72 ,185.46 
WC042,Refuse removal,91.00 ,97.00 ,112.00 ,129.00 ,129.00 ,148.00 ,159.84 ,172.63 
WC042,Other,,,,,,,,
WC042,sub-total,"2,512.13 ","2,674.23 ","2,800.82 ","3,020.24 ","3,020.24 ","3,375.52 ","3,645.56 ","3,937.21 "
WC042,VAT on Services,305.05 ,324.48 ,338.21 ,390.65 ,390.65 ,438.33 ,473.40 ,511.27 
WC042,Total large household bill:,"2,817.18 ","2,998.70 ","3,139.03 ","3,410.89 ","3,410.89 ","3,813.85 ","4,118.96 ","4,448.48 "
WC042,% increase/-decrease,,6.44 ,4.68 ,8.66 ,,11.81 ,8.00 ,8.00 
WC042,Monthly Account for Household - Affordable Range,,,,,,,,
WC042,Rates and services charges:,,,,,,,,
WC042,Property rates,230.66 ,246.83 ,266.59 ,287.93 ,287.93 ,313.84 ,338.94 ,366.06 
WC042,Electricity: Basic levy,352.20 ,379.20 ,381.00 ,403.80 ,403.80 ,442.20 ,477.58 ,515.78 
WC042,Electricity: Consumption,547.80 ,566.45 ,598.50 ,639.35 ,639.35 ,722.65 ,780.46 ,842.90 
WC042,Water: Basic levy,97.00 ,104.00 ,112.00 ,125.00 ,125.00 ,140.00 ,151.20 ,163.30 
WC042,Water: Consumption,141.25 ,151.10 ,163.20 ,182.80 ,182.80 ,204.65 ,221.02 ,238.70 
WC042,Sanitation,118.00 ,125.00 ,135.00 ,146.00 ,146.00 ,159.00 ,171.72 ,185.46 
WC042,Refuse removal,91.00 ,97.00 ,112.00 ,129.00 ,129.00 ,148.00 ,159.84 ,172.63 
WC042,Other,,,,,,,,
WC042,sub-total,"1,577.91 ","1,669.58 ","1,768.29 ","1,913.88 ","1,913.88 ","2,130.34 ","2,300.76 ","2,484.83 "
WC042,VAT on Services,202.09 ,213.41 ,225.26 ,243.89 ,243.89 ,272.48 ,294.27 ,317.81 
WC042,Total large household bill:,"1,780.00 ","1,882.99 ","1,993.54 ","2,157.77 ","2,157.77 ","2,402.81 ","2,595.04 ","2,802.64 "
WC042,% increase/-decrease,,5.79 ,5.87 ,8.24 ,,11.36 ,8.00 ,8.00 
WC042,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC042,Rates and services charges:,,,,,,,,
WC042,Property rates,127.85 ,137.13 ,148.10 ,159.96 ,159.96 ,174.35 ,188.30 ,203.37 
WC042,Electricity: Basic levy,,,,,,,,
WC042,Electricity: Consumption,298.50 ,319.80 ,325.50 ,347.70 ,347.70 ,368.70 ,398.20 ,430.05 
WC042,Water: Basic levy,97.00 ,104.00 ,112.00 ,125.00 ,125.00 ,140.00 ,151.20 ,163.30 
WC042,Water: Consumption,78.65 ,84.13 ,90.87 ,101.78 ,101.78 ,113.95 ,123.07 ,132.91 
WC042,Sanitation,118.00 ,125.00 ,135.00 ,146.00 ,146.00 ,159.00 ,171.72 ,185.46 
WC042,Refuse removal,91.00 ,97.00 ,112.00 ,129.00 ,129.00 ,148.00 ,159.84 ,172.63 
WC042,Other,,,,,,,,
WC042,sub-total,811.00 ,867.06 ,923.47 ,"1,009.44 ","1,009.44 ","1,104.00 ","1,192.32 ","1,287.71 "
WC042,VAT on Services,102.47 ,109.49 ,116.31 ,127.42 ,127.42 ,139.45 ,150.60 ,162.65 
WC042,Total large household bill:,913.48 ,976.54 ,"1,039.78 ","1,136.86 ","1,136.86 ","1,243.45 ","1,342.93 ","1,450.36 "
WC042,% increase/-decrease,,6.90 ,6.48 ,9.34 ,,9.38 ,8.00 ,8.00 
WC043,Monthly Account for Household - Middle Income Range,,,,,,,,
WC043,Rates and services charges:,,,,,,,,
WC043,Property rates,154.92 ,167.27 ,149.50 ,161.31 ,161.31 ,185.47 ,213.31 ,245.32 
WC043,Electricity: Basic levy,230.53 ,248.14 ,252.60 ,269.87 ,269.88 ,305.14 ,337.03 ,362.51 
WC043,Electricity: Consumption,"1,075.06 ","1,156.23 ","1,176.85 ","1,283.02 ","1,250.00 ","1,420.00 ","1,570.00 ","1,690.00 "
WC043,Water: Basic levy,135.44 ,146.27 ,155.04 ,165.12 ,165.11 ,166.77 ,168.44 ,170.12 
WC043,Water: Consumption,179.78 ,194.02 ,205.56 ,218.96 ,218.98 ,220.96 ,223.18 ,225.40 
WC043,Sanitation,183.84 ,198.55 ,210.46 ,223.09 ,223.00 ,225.30 ,227.55 ,229.83 
WC043,Refuse removal,109.78 ,118.56 ,136.34 ,165.49 ,165.49 ,190.30 ,201.72 ,213.82 
WC043,Other,,,,,,,,
WC043,sub-total,"2,069.35 ","2,229.04 ","2,286.35 ","2,486.86 ","2,453.77 ","2,713.94 ","2,941.23 ","3,137.00 "
WC043,VAT on Services,268.02 ,288.65 ,320.53 ,348.83 ,343.87 ,379.27 ,409.19 ,433.75 
WC043,Total large household bill:,"2,337.37 ","2,517.68 ","2,606.88 ","2,835.70 ","2,797.64 ","3,093.21 ","3,350.42 ","3,570.75 "
WC043,% increase/-decrease,,7.71 ,3.54 ,8.78 ,(1.34),10.56 ,8.32 ,6.58 
WC043,Monthly Account for Household - Affordable Range,,,,,,,,
WC043,Rates and services charges:,,,,,,,,
WC043,Property rates,107.25 ,115.80 ,103.50 ,111.68 ,111.68 ,128.40 ,147.68 ,169.84 
WC043,Electricity: Basic levy,230.53 ,248.14 ,252.60 ,269.87 ,269.88 ,305.14 ,337.03 ,362.51 
WC043,Electricity: Consumption,526.56 ,566.32 ,576.42 ,641.51 ,625.00 ,710.00 ,785.00 ,845.00 
WC043,Water: Basic levy,135.44 ,146.27 ,155.04 ,165.12 ,165.11 ,166.77 ,168.44 ,170.12 
WC043,Water: Consumption,134.83 ,145.52 ,154.16 ,164.22 ,164.23 ,165.71 ,167.38 ,169.05 
WC043,Sanitation,183.84 ,198.55 ,210.46 ,223.09 ,223.00 ,225.30 ,227.55 ,229.83 
WC043,Refuse removal,109.78 ,118.56 ,136.34 ,165.49 ,165.49 ,190.30 ,201.72 ,213.82 
WC043,Other,,,,,,,,
WC043,sub-total,"1,428.23 ","1,539.16 ","1,588.52 ","1,740.98 ","1,724.39 ","1,891.62 ","2,034.80 ","2,160.17 "
WC043,VAT on Services,184.94 ,199.27 ,222.75 ,244.39 ,241.91 ,264.48 ,283.07 ,298.55 
WC043,Total large household bill:,"1,613.17 ","1,738.43 ","1,811.27 ","1,985.37 ","1,966.29 ","2,156.10 ","2,317.86 ","2,458.72 "
WC043,% increase/-decrease,,7.76 ,4.19 ,9.61 ,(.96),9.65 ,7.50 ,6.08 
WC043,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC043,Rates and services charges:,,,,,,,,
WC043,Property rates,59.58 ,60.47 ,50.37 ,58.07 ,54.35 ,62.49 ,71.87 ,82.65 
WC043,Electricity: Basic levy,,,,,,,,
WC043,Electricity: Consumption,312.90 ,319.74 ,325.57 ,347.79 ,348.00 ,393.00 ,435.00 ,468.00 
WC043,Water: Basic levy,,,,,,,,
WC043,Water: Consumption,89.88 ,97.02 ,102.76 ,109.47 ,109.48 ,110.46 ,111.58 ,112.70 
WC043,Sanitation,,,,,,,,
WC043,Refuse removal,,,,,,,,
WC043,Other,,,,,,,,
WC043,sub-total,462.36 ,477.23 ,478.70 ,515.33 ,511.83 ,565.95 ,618.45 ,663.35 
WC043,VAT on Services,56.39 ,58.35 ,64.25 ,68.59 ,68.62 ,75.52 ,81.99 ,87.11 
WC043,Total large household bill:,518.75 ,535.58 ,542.94 ,583.92 ,580.45 ,641.47 ,700.44 ,750.46 
WC043,% increase/-decrease,,3.24 ,1.38 ,7.55 ,(.59),10.51 ,9.19 ,7.14 
WC044,Monthly Account for Household - Middle Income Range,,,,,,,,
WC044,Rates and services charges:,,,,,,,,
WC044,Property rates,266.64 ,285.30 ,316.68 ,269.72 ,269.72 ,289.97 ,307.37 ,325.81 
WC044,Electricity: Basic levy,,,,,,,,
WC044,Electricity: Consumption,"1,506.40 ","1,605.80 ","1,636.00 ","1,719.50 ","1,719.50 ","1,944.24 ","2,060.89 ","2,184.55 "
WC044,Water: Basic levy,67.89 ,72.64 ,78.45 ,84.73 ,84.73 ,89.81 ,95.20 ,100.91 
WC044,Water: Consumption,341.66 ,369.12 ,398.60 ,423.81 ,423.81 ,449.27 ,476.23 ,504.80 
WC044,Sanitation,162.42 ,173.79 ,187.69 ,203.64 ,203.64 ,220.95 ,239.73 ,260.11 
WC044,Refuse removal,132.18 ,144.07 ,165.70 ,190.56 ,190.56 ,207.70 ,226.39 ,246.77 
WC044,Other,,,,,,,,
WC044,sub-total,"2,477.19 ","2,650.72 ","2,783.12 ","2,891.96 ","2,891.96 ","3,201.94 ","3,405.81 ","3,622.94 "
WC044,VAT on Services,309.48 ,331.16 ,345.30 ,393.34 ,393.34 ,436.80 ,464.77 ,494.57 
WC044,Total large household bill:,"2,786.67 ","2,981.88 ","3,128.42 ","3,285.29 ","3,285.29 ","3,638.73 ","3,870.57 ","4,117.51 "
WC044,% increase/-decrease,,7.01 ,4.91 ,5.01 ,,10.76 ,6.37 ,6.38 
WC044,Monthly Account for Household - Affordable Range,,,,,,,,
WC044,Rates and services charges:,,,,,,,,
WC044,Property rates,188.79 ,202.00 ,224.22 ,190.97 ,190.97 ,205.31 ,217.62 ,230.68 
WC044,Electricity: Basic levy,,,,,,,,
WC044,Electricity: Consumption,753.20 ,802.80 ,818.00 ,859.75 ,859.75 ,972.12 ,"1,030.45 ","1,092.27 "
WC044,Water: Basic levy,67.89 ,72.64 ,78.45 ,84.73 ,84.73 ,89.81 ,95.20 ,100.91 
WC044,Water: Consumption,262.91 ,281.32 ,303.80 ,321.41 ,321.41 ,340.72 ,361.16 ,382.83 
WC044,Sanitation,162.42 ,173.79 ,187.69 ,203.64 ,203.64 ,220.95 ,239.73 ,260.11 
WC044,Refuse removal,132.18 ,144.07 ,165.70 ,190.56 ,190.56 ,207.70 ,226.39 ,246.77 
WC044,Other,,,,,,,,
WC044,sub-total,"1,567.39 ","1,676.62 ","1,777.86 ","1,851.06 ","1,851.06 ","2,036.60 ","2,170.56 ","2,313.57 "
WC044,VAT on Services,193.00 ,206.46 ,217.51 ,249.01 ,249.01 ,274.69 ,292.94 ,312.43 
WC044,Total large household bill:,"1,760.39 ","1,883.08 ","1,995.37 ","2,100.07 ","2,100.07 ","2,311.30 ","2,463.50 ","2,626.01 "
WC044,% increase/-decrease,,6.97 ,5.96 ,5.25 ,,10.06 ,6.58 ,6.60 
WC044,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC044,Rates and services charges:,,,,,,,,
WC044,Property rates,,,,,,,,
WC044,Electricity: Basic levy,,,,,,,,
WC044,Electricity: Consumption,291.45 ,313.71 ,319.62 ,341.49 ,341.49 ,386.12 ,409.29 ,433.84 
WC044,Water: Basic levy,,,,,,,,
WC044,Water: Consumption,180.86 ,193.52 ,209.00 ,225.76 ,225.76 ,239.34 ,253.70 ,268.92 
WC044,Sanitation,,,,,,,,
WC044,Refuse removal,,,,,,,,
WC044,Other,,,,,,,,
WC044,sub-total,472.31 ,507.23 ,528.62 ,567.25 ,567.25 ,625.46 ,662.99 ,702.77 
WC044,VAT on Services,66.12 ,71.01 ,74.01 ,85.09 ,85.09 ,93.82 ,99.45 ,105.42 
WC044,Total large household bill:,538.43 ,578.24 ,602.63 ,652.34 ,652.34 ,719.28 ,762.44 ,808.18 
WC044,% increase/-decrease,,7.39 ,4.22 ,8.25 ,,10.26 ,6.00 ,6.00 
WC045,Monthly Account for Household - Middle Income Range,,,,,,,,
WC045,Rates and services charges:,,,,,,,,
WC045,Property rates,555.17 ,621.09 ,572.95 ,614.20 ,614.20 ,649.83 ,688.82 ,730.15 
WC045,Electricity: Basic levy,136.29 ,32.93 ,33.52 ,35.23 ,35.23 ,78.91 ,83.64 ,88.66 
WC045,Electricity: Consumption,"1,355.51 ","1,487.67 ","1,520.00 ","1,600.00 ","1,600.00 ","1,660.00 ","1,759.60 ","1,865.18 "
WC045,Water: Basic levy,85.15 ,95.03 ,104.91 ,113.51 ,113.51 ,120.32 ,127.54 ,135.19 
WC045,Water: Consumption,174.87 ,225.60 ,243.21 ,264.76 ,264.76 ,285.90 ,303.05 ,321.24 
WC045,Sanitation,191.12 ,187.10 ,206.57 ,223.10 ,223.10 ,237.50 ,251.75 ,266.86 
WC045,Refuse removal,85.35 ,95.26 ,105.44 ,116.34 ,116.34 ,128.22 ,135.91 ,144.07 
WC045,Other,,,134.10 ,211.50 ,211.50 ,305.55 ,323.88 ,343.32 
WC045,sub-total,"2,583.46 ","2,744.67 ","2,714.13 ","3,178.64 ","3,178.64 ","3,466.23 ","3,674.20 ","3,894.66 "
WC045,VAT on Services,,,,,,,,
WC045,Total large household bill:,"2,583.46 ","2,744.67 ","2,714.13 ","3,178.64 ","3,178.64 ","3,466.23 ","3,674.20 ","3,894.66 "
WC045,% increase/-decrease,,6.24 ,(1.11),17.11 ,,9.05 ,6.00 ,6.00 
WC045,Monthly Account for Household - Affordable Range,,,,,,,,
WC045,Rates and services charges:,,,,,,,,
WC045,Property rates,393.10 ,439.75 ,405.67 ,434.88 ,434.88 ,460.10 ,487.71 ,516.97 
WC045,Electricity: Basic levy,144.45 ,158.54 ,33.52 ,35.23 ,35.23 ,52.34 ,55.48 ,58.81 
WC045,Electricity: Consumption,677.75 ,743.83 ,760.00 ,855.00 ,855.00 ,870.00 ,922.20 ,977.53 
WC045,Water: Basic levy,88.40 ,95.03 ,104.01 ,113.51 ,113.51 ,120.32 ,127.54 ,135.19 
WC045,Water: Consumption,156.40 ,176.92 ,194.26 ,208.96 ,208.96 ,227.90 ,241.57 ,256.07 
WC045,Sanitation,165.41 ,187.11 ,103.29 ,111.55 ,111.55 ,118.80 ,125.93 ,133.48 
WC045,Refuse removal,85.00 ,95.26 ,105.16 ,116.04 ,116.04 ,128.22 ,135.91 ,144.07 
WC045,Other,,,,,,97.20 ,103.03 ,109.21 
WC045,sub-total,"1,710.51 ","1,896.44 ","1,705.91 ","1,875.17 ","1,875.17 ","2,074.88 ","2,199.38 ","2,331.34 "
WC045,VAT on Services,,,,,,,,
WC045,Total large household bill:,"1,710.51 ","1,896.44 ","1,705.91 ","1,875.17 ","1,875.17 ","2,074.88 ","2,199.38 ","2,331.34 "
WC045,% increase/-decrease,,10.87 ,(10.05),9.92 ,,10.65 ,6.00 ,6.00 
WC045,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC045,Rates and services charges:,,,,,,,,
WC045,Property rates,174.30 ,194.94 ,192.38 ,206.23 ,206.23 ,218.19 ,231.28 ,245.16 
WC045,Electricity: Basic levy,,,,,,,,
WC045,Electricity: Consumption,405.30 ,444.82 ,567.00 ,556.50 ,556.50 ,630.00 ,667.80 ,707.87 
WC045,Water: Basic levy,,,,,,,,
WC045,Water: Consumption,93.90 ,106.22 ,114.47 ,123.29 ,123.29 ,134.82 ,142.91 ,151.48 
WC045,Sanitation,,,,,,,,
WC045,Refuse removal,,,,,,,,
WC045,Other,,,,,,,,
WC045,sub-total,673.50 ,745.97 ,873.85 ,886.02 ,886.02 ,983.01 ,"1,041.99 ","1,104.51 "
WC045,VAT on Services,,,,,,,,
WC045,Total large household bill:,673.50 ,745.97 ,873.85 ,886.02 ,886.02 ,983.01 ,"1,041.99 ","1,104.51 "
WC045,% increase/-decrease,,10.76 ,17.14 ,1.39 ,,10.95 ,6.00 ,6.00 
WC047,Monthly Account for Household - Middle Income Range,,,,,,,,
WC047,Rates and services charges:,,,,,,,,
WC047,Property rates,,,279.13 ,666.26 ,666.26 ,704.41 ,742.45 ,782.54 
WC047,Electricity: Basic levy,,,242.00 ,201.00 ,201.00 ,215.14 ,226.75 ,239.00 
WC047,Electricity: Consumption,,,"1,435.57 ","1,467.18 ","1,467.18 ","1,569.59 ","1,654.35 ","1,743.68 "
WC047,Water: Basic levy,,,317.33 ,317.33 ,317.33 ,335.26 ,353.36 ,372.45 
WC047,Water: Consumption,,,37.30 ,260.96 ,260.96 ,275.57 ,290.45 ,306.14 
WC047,Sanitation,,,391.83 ,391.83 ,391.83 ,413.77 ,436.12 ,459.67 
WC047,Refuse removal,,,214.66 ,238.75 ,238.75 ,252.12 ,265.73 ,280.08 
WC047,Other,,,,,,,,
WC047,sub-total,,,"2,917.82 ","3,543.31 ","3,543.31 ","3,765.86 ","3,969.22 ","4,183.56 "
WC047,VAT on Services,,,369.42 ,431.56 ,431.56 ,455.76 ,480.38 ,506.32 
WC047,Total large household bill:,,,"3,287.24 ","3,974.87 ","3,974.87 ","4,221.63 ","4,449.60 ","4,689.87 "
WC047,% increase/-decrease,,,,20.92 ,,6.21 ,5.40 ,5.40 
WC047,Monthly Account for Household - Affordable Range,,,,,,,,
WC047,Rates and services charges:,,,,,,,,
WC047,Property rates,,,197.64 ,14.26 ,14.26 ,15.06 ,15.87 ,16.73 
WC047,Electricity: Basic levy,,,242.00 ,,,,,
WC047,Electricity: Consumption,,,572.33 ,585.04 ,585.04 ,625.88 ,659.67 ,695.30 
WC047,Water: Basic levy,,,317.33 ,317.33 ,317.33 ,335.26 ,353.36 ,372.45 
WC047,Water: Consumption,,,,133.40 ,133.40 ,140.87 ,148.48 ,156.50 
WC047,Sanitation,,,391.83 ,391.83 ,391.83 ,413.77 ,436.12 ,459.67 
WC047,Refuse removal,,,214.66 ,238.75 ,238.75 ,252.12 ,265.73 ,280.08 
WC047,Other,,,,,,,,
WC047,sub-total,,,"1,935.79 ","1,680.61 ","1,680.61 ","1,782.96 ","1,879.24 ","1,980.72 "
WC047,VAT on Services,,,243.34 ,249.95 ,243.34 ,256.97 ,270.84 ,285.47 
WC047,Total large household bill:,,,"2,179.13 ","1,930.56 ","1,923.95 ","2,039.93 ","2,150.08 ","2,266.19 "
WC047,% increase/-decrease,,,,(11.41),(.34),6.03 ,5.40 ,5.40 
WC047,Monthly Account for Household - Indigent HH receiving FBS,,,,,,,,
WC047,Rates and services charges:,,,,,,,,
WC047,Property rates,,,116.14 ,,,,,
WC047,Electricity: Basic levy,,,201.00 ,,,,,
WC047,Electricity: Consumption,,,348.98 ,356.71 ,356.71 ,376.69 ,397.03 ,418.47 
WC047,Water: Basic levy,,,317.33 ,,,,,
WC047,Water: Consumption,,,,44.76 ,44.76 ,47.28 ,49.83 ,52.52 
WC047,Sanitation,,,391.83 ,391.83 ,391.83 ,413.77 ,436.12 ,459.67 
WC047,Refuse removal,,,193.20 ,238.75 ,238.75 ,252.12 ,265.73 ,280.08 
WC047,Other,,,(941.86),(987.29),(987.29),"(1,042.58)","(1,098.88)","(1,158.22)"
WC047,sub-total,,,626.62 ,44.76 ,44.76 ,47.28 ,49.83 ,52.52 
WC047,VAT on Services,,,71.47 ,51.47 ,51.47 ,54.37 ,57.31 ,60.40 
WC047,Total large household bill:,,,698.09 ,96.23 ,96.23 ,101.65 ,107.14 ,112.93 
WC047,% increase/-decrease,,,,(86.21),,5.63 ,5.40 ,5.40 
WC048,Monthly Account for Household - Middle Income Range,,,,,,,,
WC048,Rates and services charges:,,,,,,,,
WC048,Property rates,279.72 ,334.67 ,305.45 ,359.50 ,359.50 ,368.49 ,,
WC048,Electricity: Basic levy,86.80 ,94.96 ,113.67 ,"2,628.72 ","2,628.72 ","2,865.30 ",,
WC048,Electricity: Consumption,"1,249.06 ","1,443.26 ","1,798.16 ","12,979.32 ","12,979.32 ","14,147.46 ",,
WC048,Water: Basic levy,131.07 ,148.11 ,148.67 ,"2,211.12 ","2,211.12 ","2,334.94 ",,
WC048,Water: Consumption,376.24 ,425.20 ,640.69 ,"7,172.28 ","7,172.28 ","7,573.93 ",,
WC048,Sanitation,62.79 ,70.96 ,71.52 ,170.67 ,170.67 ,184.32 ,,
WC048,Refuse removal,57.90 ,65.42 ,79.70 ,83.20 ,83.20 ,87.86 ,,
WC048,Other,,,,,,,,
WC048,sub-total,"2,243.58 ","2,582.58 ","3,157.86 ","25,604.81 ","25,604.81 ","27,562.30 ",,
WC048,VAT on Services,256.88 ,,,,,,,
